id,title,description,availability,condition,price,link,image_link,brand,product_type,custom_label_0,custom_label_1,custom_label_2
viatec-5689,Блок безперебійного живлення Full Energy,"Безперебійний блок живлення імпульсний, вихід: +12...14.2В/5А, клемник; вхід: ~100...240В, клемник; металевий корпус з кришкою та замком; стабілізація напруги; захист від глибокого розряду. Можливе встановлення акумулятора 1,2Ah, 2.2Ah, 4Ah, 7Ah. Розміри: 225х195х80мм",in stock,new,1485.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-5689,https://viatec.ua/upload/images/prod/Full_Energy_BBG-125.webp,Full Energy,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-16839,Блок живлення,"● Потужність 60 Вт;● Вихід: 12 В / 5 А, клема;● Вхід: AC 100-240 В, клема;● Матеріал: пластик;● Робоча температура: від -30 до +70&deg;C;● Розміри: 109 &times; 52 &times; 33.5 мм;● Вага: 260 г.",in stock,new,924.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-16839,https://viatec.ua/upload/images/prod/2025-03/BGP-125UST.webp,Full Energy,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-16896,Блок живлення,"● Вихід: 12 В / 2 А, роз'єм живлення;● Номінальна потужність: 24 Вт макс;● Вхід: AC 100-240 В, мережевий шнур з вилкою в розетку;● Довжина кабелю: 1.4 м (від БЖ до роз'єму) + 0.9 м (від БЖ до вилки);● Матеріал корпусу: пластик;● Діапазон робочих температур: від -30 до +70&deg;C;● Розміри: 88 х 40 х 28 мм",in stock,new,410.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-16896,https://viatec.ua/upload/images/prod/2025-03/BGP-122U.webp,Full Energy,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-16989,Блок живлення,Вихід● вихідна потужність: 102 Вт● вихідна напруга: 12 В● номінальний вихідний струм: 8.5 А● шум та пульсації: 120 мВВхід● вхідна напруга: AC 100-240 В● вхідний струм: 2.1 A● ККД: 88%,in stock,new,749.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-16989,https://viatec.ua/upload/images/prod/2025-04/energy-bgm-128u.webp,Full Energy,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-17386,Блок живлення,"● Вихід: 12 В / 3 А, роз'єм живлення;● Номінальна потужність: 36 Вт макс;● Вхід: AC 100-240 В, мережевий шнур з вилкою в розетку;● Довжина кабелю: 1.35 м (від БЖ до роз'єму) + 0.9 м (від БЖ до вилки);● Матеріал корпусу: пластик;● Діапазон робочих температур: від -30 до +70&deg;C;● Розміри: 105 х 45 х 28,5 мм",in stock,new,572.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-17386,https://viatec.ua/upload/images/prod/2025-05/BGP-123U.webp,Full Energy,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-17737,Блок живлення,"● Вихід: 12 В / 8.33 А, роз'єм живлення;● Номінальна потужність: 100 Вт макс;● Вхід: AC 100-240 В, мережевий шнур з вилкою в розетку;● Довжина кабелю: 1.35 м (від БЖ до роз'єму) + 0.9 м (від БЖ до вилки);● Матеріал корпусу: пластик;● Діапазон робочих температур: від -20 до +70&deg;C;● Розміри: 155 x 60 x 39 мм;● Вага: 500 г",in stock,new,1087.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-17737,https://viatec.ua/upload/2/BGP-128U.webp,Full Energy,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-18552,Блок живлення,● вихідна потужність: 36 Вт;● вихідна напруга: 12 В;● номінальний вихідний струм: 3 А;● шум та пульсації: 120 мВ;● вхідна напруга: AC 100-240 В;● вхідний струм: 1 A;● ККД: 80%,in stock,new,498.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-18552,https://viatec.ua/upload/2/full-energy-bgm123u.webp,Full Energy,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-3967,Блок живлення,"Блок живлення імпульсний, двоканальний, вихід: +12 / 10А, клеммник; вхід: ~ 176-245В, клеммник; металевий перфорований корпус. Розміри 98x158x43мм.",in stock,new,881.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-3967,https://viatec.ua/upload/images/prod/BGM-1210Pro.jpg,Full Energy,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-3968,Блок живлення,"Блок живлення імпульсний, двоканальний, вихід: +12 / 3А, клеммник; вхід: ~ 176-245В, клеммник; металевий перфорований корпус. Розміри 58x85x33 мм",in stock,new,414.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-3968,https://viatec.ua/upload/images/prod/BGM-123Pro.jpg,Full Energy,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-3974,Блок живлення,"Мініатюрний блок живлення 12В 1.5А, який може поміститися в монтажну коробку. Допускається обрізання кабелю зі збереженням гарантійних зобов'язань. Роз'єм 5.5 / 2.1 мм. Довжина шнура 0,4 м з обох сторін. Тип джерела живлення: блок живлення Діапазон вхідної напруги, В: 110-240 Вихідна напруга: 12В Номінальний струм: 1.5А Матеріал корпусу: пластик Особливості: світлова індикація роботи, вилка і стандартний роз'єм 5.5 / 2.1 мм",in stock,new,302.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-3974,https://viatec.ua/upload/images/prod/BG-1215.jpg,Full Energy,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-4680,Блок живлення,"Блок живлення імпульсний, вихід: + 11-14 В / 5 А, клеммник; вхід: ~ 175 ... 240 В, клеммник; металевий корпус з кришкою і замком. 4 канали навантаження, окремі фільтри, окремі запобіжники по 1.25 А на кожен канал. Розміри 163 х 163 х 48 мм.",in stock,new,968.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-4680,https://viatec.ua/upload/images/prod/BG-1254.jpg,Full Energy,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-4681,Блок живлення,"Блок живлення імпульсний, вихід: + 11-14 В / 20 А, клеммник; вхід: ~ 175 ... 240 В, клеммник; металевий корпус з кришкою і замком. 18 каналів навантаження, окремі фільтри, окремі запобіжники по 1.8 А на кожен канал.",in stock,new,2420.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-4681,https://viatec.ua/upload/images/prod/BG-1220.jpg,Full Energy,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-4682,Блок живлення,"Блок живлення імпульсний, вихід: + 11-14 В / 10 А, клеммник; вхід: ~ 220 ... 240 В, клеммник; металевий корпус з кришкою і замком. 9 каналів навантаження, Захист від: перевантаження, короткого замикання, стрибків напруги, перевищення і зниження вхідної напруги, окремі запобіжники по 1.1 А на кожен канал. Розміри 235 х 205 х 53 мм.",in stock,new,1716.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-4682,https://viatec.ua/upload/images/prod/BG-12109.jpg,Full Energy,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-5425,Блок живлення,"Блок живлення імпульсний, вихід: +12 В/2 А; роз'єм живлення; вхід: ~220 В; мережевий шнур з вилкою в розетку; розміри 80 x 43 x 33 мм",in stock,new,339.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-5425,https://viatec.ua/upload/images/prod/BGP-122Pro.webp,Full Energy,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-5708,Блок живлення,"Блок живлення імпульсний, двоканальний, вихід: +12 В/20 А, клемник; вхід: ~176-245 В, клемник; металевий перфорований корпус Розміри 110 x 198 x 50 мм",in stock,new,1276.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-5708,https://viatec.ua/upload/images/prod/bgm-1220pro.webp,Full Energy,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-5709,Блок живлення,"Блок живлення імпульсний, вихід: +12 В/3 А, роз'єм живлення; вхід: ~220 В, мережевий шнур із вилкою в розетку. Розміри 118 x 53 x 33 мм",in stock,new,335.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-5709,https://viatec.ua/upload/images/prod/bgp123.webp,Full Energy,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-5710,Блок живлення,"Блок живлення імпульсний, вихід: +12 В/5 А, роз'єм живлення; вхід: ~220 В, мережевий шнур із вилкою в розетку. Розміри 118 x 53 x 33 мм",in stock,new,397.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-5710,https://viatec.ua/upload/images/prod/bgp123.webp,Full Energy,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-6002,Блок живлення,"Блок живлення; вихід: 52 В/1.25 А, роз'єм живлення; вхід: ~220 В, мережевий шнур із вилкою в розетку. Діапазон робочих температур -10-55 &deg; C; Розміри 128 х 52 х 32 мм",in stock,new,572.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-6002,https://viatec.ua/upload/images/prod/Full_Energy_BGP-4801_(1).webp,Full Energy,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-6003,Блок живлення,"Блок живлення; вихід: +24 В/3 А, роз'єм живлення; вхід: ~176-245 В, мережевий шнур із вилкою в розетку; Діапазон робочих температур -10-50&deg;C; Розміри 118 x 53 x 33 мм",in stock,new,757.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-6003,https://viatec.ua/upload/images/prod/Full_Energy_BGP-243Pro.webp,Full Energy,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-7976,Блок живлення,"Блок живлення Full Energy BGM-1210Lite імпульсний, двоканальний, вихід: +12В/10А, клемник; вхід 176-245В, клемник; металевий перфорований корпус/ Розміри 98x158x43 мм.",in stock,new,529.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-7976,https://viatec.ua/upload/images/prod/1210lite.webp,Full Energy,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-3972,Блок живлення імпульсний,"На вхід Full Energy BGP-123Pro надходить електричний струм напругою 220 Вольт змінного струму. Підключення в розетку за допомогою мережевого шнура з вилкою. Для електропостачання будь-якого приладу, який розрахований на граничне навантаження 3 Ампера, є роз'єм живлення на дроті з напругою 12 Вольт постійного струму.",in stock,new,529.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-3972,https://viatec.ua/upload/images/prod/bgp-123pro.jpg,Full Energy,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-3973,Блок живлення імпульсний,"На вхід Full Energy BGP-125Pro надходить електричний струм напругою 220 Вольт змінного струму. Підключення в розетку за допомогою мережевого шнура з вилкою. Для електропостачання будь-якого приладу, який розрахований на граничне навантаження 5 Ампера, є роз'єм живлення на дроті з напругою 12 Вольт постійного струму.",in stock,new,599.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-3973,https://viatec.ua/upload/images/prod/bgp-123pro.jpg,Full Energy,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-7262,Джерело безперебійного живлення,"Безперебійний блок живлення імпульсний, вихід: 12В/3А, клемник; вхід: ~100-240В, клемник; металевий корпус з кришкою і замком; стабілізація напруги, захист від глибокого розряду. Можливе встановлення акумулятора 7А&bull;г.",in stock,new,1101.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-7262,https://viatec.ua/upload/images/prod/Full_Energy_BBG-123.webp,Full Energy,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-3969,Перфорований блок живлення,"Блок живлення імпульсний, одноканальний, вихід: +12 / 5А, клеммник; вхід: ~ 176-245В, клеммник; металевий перфорований корпус. Розміри 78x110x37мм.",in stock,new,551.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-3969,https://viatec.ua/upload/images/prod/BGM-125Pro.jpg,Full Energy,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-2613,Свинцево-кислотна акумуляторна батарея,"4Aг / 12В, технологія AGM, розміри: 89х100х70мм",in stock,new,506.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-2613,https://viatec.ua/upload/images/prod/FEP-124.jpg,Full Energy,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-2614,Свинцево-кислотна акумуляторна батарея,"7Ah / 12В, технологія AGM, розміри: 150х93х64мм, 2 кг",in stock,new,660.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-2614,https://viatec.ua/upload/images/prod/2737982435.jpg,Full Energy,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-2615,Свинцево-кислотна акумуляторна батарея,"Герметичний, не обслуговується, 18 А / г, 12В, 180х165х76мм , 5.3 кг",in stock,new,1760.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-2615,https://viatec.ua/upload/images/prod/1574663275.jpg,Full Energy,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-4452,Свинцево-кислотна акумуляторна батарея,"9Ah / 12В, технологія AGM, розміри: 150х93х64мм, 2.7 кг",in stock,new,870.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-4452,https://viatec.ua/upload/images/prod/Energy_FEP-129.jpg,Full Energy,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-4453,Свинцево-кислотна акумуляторна батарея,"1,2Ah / 12В, технологія AGM, розміри: 95х51х42мм",in stock,new,331.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-4453,https://viatec.ua/upload/images/prod/Full_Energy_FEP-121.jpg,Full Energy,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-5671,Свинцево-кислотна акумуляторна батарея,"Акумулятор 12Ah/12В, технологія AGM, розміри: 150х100х98мм. Застосовується для встановлення в безперебійні блоки живлення та подібні пристрої для забезпечення безперервного живлення 12-вольтових пристроїв",in stock,new,1320.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-5671,https://viatec.ua/upload/images/prod/FEP-1212.webp,Full Energy,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-5672,Свинцево-кислотна акумуляторна батарея,"Акумулятор 26Ah/12В, технологія AGM, розміри: 164х124х173мм. Застосовується для встановлення в безперебійні блоки живлення, пульти охоронної сигналізації",in stock,new,2464.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-5672,https://viatec.ua/upload/images/prod/1574663345.webp,Full Energy,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-5865,Свинцево-кислотна акумуляторна батарея,"Тип акумулятора: гелевий ; Робоча напруга: 12 DC; Працює з усіма централями та датчиками, робоча напруга яких &ndash; 12 В DC; Ємність акумулятора - 18 А * год",in stock,new,1893.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-5865,https://viatec.ua/upload/images/prod/FEL-1218.webp,Full Energy,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-5867,Свинцево-кислотна акумуляторна батарея,Ємність акумулятора 7 Аг; Напруга на виході 12В DC; Тип акумулятора гелевий; Діапазон температур -10 - +40 &deg; C,in stock,new,731.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-5867,https://viatec.ua/upload/images/prod/171649014.webp,Full Energy,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-6996,Свинцево-кислотна акумуляторна батарея,"Свинцево-кислотний Акумулятор FEP-122 виконаний в герметичному корпусі за технологією AGM (Absorbent Glass Mat). Дана технологія передбачає використання не рідкого, а абсорбованого електроліту. Безпечний для використання в житлових приміщеннях, так як AGM акумулятор практично не виділяє шкідливих або небезпечних газів і не вимагає обслуговування протягом всього терміну служби.",in stock,new,506.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-6996,https://viatec.ua/upload/images/prod/FEP-122.webp,Full Energy,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-7144,Свинцево-кислотна акумуляторна батарея,"Акумулятор 20А&bull;г/12В, технологія GEL, розміри: 181x165x77мм. Застосовується для встановлення в безперебійні блоки живлення, пульти охоронної сигналізації тощо. Може бути з болтами або &laquo;вушками&raquo;",in stock,new,2201.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-7144,https://viatec.ua/upload/images/prod/FEL-1220.webp,Full Energy,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-7145,Свинцево-кислотна акумуляторна батарея,"Акумулятор 9А&bull;г/12В, технологія GEL, розміри: 151х94х65мм. Застосовується для встановлення в безперебійні блоки живлення, пульти охоронної сигналізації тощо.",in stock,new,936.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-7145,https://viatec.ua/upload/images/prod/Full_Energy_FEL-129.webp,Full Energy,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-16353,Інвертор HYXiPOWER,● Макс. вхідна потужність фотоелектричних модулів (Вт) 40 000;● Діапазон напруги MPPT (B) 140&ndash;1000;● Номінальна вхідна/вихідна потужність змінного струму (Вт) 25 000;● Інтерфейс зв'язку RS485 / 4G / WIFI;● IP 66,in stock,new,67939.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-16353,https://viatec.ua/upload/images/prod/2025-02/S1525K-T.webp,HYXiPower,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-16355,Інвертор HYXiPOWER,● Макс. вхідна потужність фотоелектричних модулів (Вт) 9 600;● Діапазон напруги MPPT (B) 80&ndash;560;● Номінальна вхідна/вихідна потужність змінного струму (Вт) 6 000;● Інтерфейс зв'язку RS485 / 4G / WIFI;● IP 66,in stock,new,37051.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-16355,https://viatec.ua/upload/images/prod/2025-02/hyxi-3-6-ks.webp,HYXiPower,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-16663,Інвертор HYXiPOWER,● Макс. вхідна потужність фотоелектричних модулів (Вт) 19 200;● Діапазон напруги MPPT (B) 140&ndash;1000;● Номінальна вхідна/вихідна потужність змінного струму (Вт) 12 000;● Інтерфейс зв'язку RS485 / 4G / WIFI;● IP 66,in stock,new,44476.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-16663,https://viatec.ua/upload/images/prod/2025-03/S812K-T.webp,HYXiPower,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-16664,Інвертор HYXiPOWER,● Макс. вхідна напруга сонячних панелей 1000 В;● Діапазон робочої напруги MPPT 140 - 980 В;● Макс. вхідний струм 20A / 40A;● PV входи 3 (1 / 2);● Тип мережі 3/N/PE;● Макс. прохідний струм 63А на фазу;● CAN / RS485 / WIFI / 4G / LAN / PLC;● IP67,in stock,new,90000.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-16664,https://viatec.ua/upload/images/prod/2025-03/DS_HYX-H6-15K-HTA1.webp,HYXiPower,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-16357,Система керування високовольтним акумулятором,Система керування високовольтним акумулятором Hyxipower HYX-EBDU-H2,in stock,new,19350.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-16357,https://viatec.ua/upload/images/prod/2025-02/hyx-e50(1).webp,HYXiPower,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-7780,Блок живлення,"Вхідна напруга 230В, вихідна напруга 24В AC, 2.5A",in stock,new,1598.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-7780,https://viatec.ua/upload/images/prod/macable.webp,Hikvision,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-4407,Блок живлення Hikvision,"вхідна напруга 170-240В, вихідна напруга 12 В / 1А; захист по струму / короткого замикання / перенапруги; вологозахищений корпус; &le;150mVp-p; -30 &deg; C - 70 &deg; C; 156 &times; 114 &times; 45 мм",in stock,new,277.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-4407,https://viatec.ua/upload/images/prod/DS-2PA1201-WRD(STD).jpg,Hikvision,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-7765,Блок живлення Hikvision,"DS-2FA1225-C4 - багатоканальний імпульсний пристрій Hikvision, що представляє собою блок живлення для обладнання, що працює від постійного струму 12В. В тому числі підходить для відеокамер та інших засобів спостереження. Вхідна напруга може змінюватись між 150 і 285В. При цьому є хороший захист від перенапруг, перевантажень або коротких замикань, що гарантує збереження техніки. Загалом є 4 порти для запитування зовнішньої електроніки. Потужність DS-2FA1225-C4 складає 48Вт. Ця модель має євростандарт. Такий блок корисний для забезпечення електроенергією домашніх та офісних систем безпеки, моніторингу, домофонії та пропускних охоронних терміналів. Зручний у підключенні та експлуатації.",in stock,new,720.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-7765,https://viatec.ua/upload/images/prod/DS-2FA1225-C4(EUR).webp,Hikvision,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-21282,Джерело безперебійного живлення,"● Потужність ДБЖ 3000 ВА / 1800 Вт;● Діапазон вхідної напруги 162 В - 268 В АС;● Тип вилки Schuko х4;● Форма сигналу ШІМ;● Тип батареї 12 В/9 А&bull;год 4 шт., свинцево-кислотна батарея;● Типовий час резервного живлення при 500 Вт: 25хв;● 433 ​​&times; 145 &times; 208 мм, 23 кг",in stock,new,17550.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-21282,https://viatec.ua/upload/2/DS-UPS3000-R_image_1.webp,Hikvision,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-21283,Джерело безперебійного живлення,"● Потужність ДБЖ 600 ВА / 360 Вт;● Діапазон вхідної напруги 162 В - 268 В АС;● Тип вилки Schuko х2;● Тип батареї 12 В/7 А&bull;год 1 шт., свинцево-кислотна батарея;● Типовий час резервного живлення при 100 Вт: 15хв;● 276.1 &times; 101 &times; 142 мм, 4.25кг",in stock,new,3240.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-21283,https://viatec.ua/upload/2/DS-UPS600-R.webp,Hikvision,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-21226,Сонячна панель,"● Потужність, Pmax 585 Вт;● Тип модуля Монокристал MONO;● ККД модуля 22,6%;● Кількість осередків 144 (6х24) шт;● Напруга холостого ходу, Voc (STC) 52,16 В;● Струм короткого замикання, Isc (STC) 13,89 А;● Габаритні розміри 2278&plusmn;2мм x 1134&plusmn;2мм x 30&plusmn;1мм;● Вага 31,8 кг",in stock,new,5029.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-21226,https://viatec.ua/upload/images/prod/2023-03/JA_SOLAR_JAM72D40-560.webp,JA Solar,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-21227,Сонячна панель,"● Потужність, Pmax 455 Вт;● Тип модуля Mono N-Type;● ККД модуля 22.8%;● Кількість осередків 108 (6х18) шт;● Напруга холостого ходу, Voc (STC) 39.5 В;● Струм короткого замикання, Isc (STC) 14,56 А;● Габаритні розміри 1762 x 1134 x 30 мм",in stock,new,4613.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-21227,https://viatec.ua/upload/2/csm_JAM_54_D41_LB.webp,JA Solar,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-21228,Сонячна панель,"● Потужність, Pmax 465 Вт;● Тип модуля Монокристал MONO;● Технології MBB Half-cell;● ККД модуля 23,3%;● Кількість осередків 108 (6х18) шт;● Напруга холостого ходу, Voc (STC) 40,20 В;● Струм короткого замикання, Isc (STC) 14,65 А;● Габаритні розміри 1762&plusmn;2мм x 1134&plusmn;2мм x 30&plusmn;1мм",in stock,new,4457.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-21228,https://viatec.ua/upload/2/jam54d40-lb-460wen.webp,JA Solar,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-21229,Сонячна панель,"● Потужність, Pmax 470 Вт;● Тип модуля Монокристал MONO;● Технології MBB Half-cell;● ККД модуля 23,5%;● Кількість осередків 108 (6х18) шт;● Напруга холостого ходу, Voc (STC) 40,40 В;● Струм короткого замикання, Isc (STC) 14,66 А;● Габаритні розміри 1762&plusmn;2мм x 1134&plusmn;2мм x 30&plusmn;1мм",in stock,new,4590.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-21229,https://viatec.ua/upload/2/jam54d40-lb-460wen.webp,JA Solar,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-21223,Сонячна панель PV,"● Потужність, Pmax 605 Вт;● Тип модуля Монокристал MONO;● ККД модуля 23,4%;● Кількість осередків 144 (6х24) шт;● Напруга холостого ходу, Voc (STC) 53,00 В;● Струм короткого замикання, Isc (STC) 14,09 А;● Габаритні розміри 2278&plusmn;2мм x 1134&plusmn;2мм x 30&plusmn;1мм;● Вага 31,8 кг",in stock,new,5717.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-21223,https://viatec.ua/upload/2/JAM72D42-640LB.webp,JA Solar,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-21224,Сонячна панель PV,"● Потужність, Pmax 625 Вт;● Тип модуля Монокристал MONO;● ККД модуля 23,1%;● Кількість осередків 132 (6х22) шт;● Напруга холостого ходу, Voc (STC) 48,70 В;● Струм короткого замикання, Isc (STC) 16,15 А;● Габаритні розміри 2382&plusmn;2мм x 1134&plusmn;2мм x 30&plusmn;1мм;● Вага 33,1 кг",in stock,new,5625.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-21224,https://viatec.ua/upload/2/JAM72D42-640LB.webp,JA Solar,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-8763,Комплект кабелів,"комплект кабелів для системи накопичення енергії ""Все в одному"" - BluE ESS від компаній KSTAR та CATL.",in stock,new,11610.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-8763,https://viatec.ua/upload/images/prod/2023-01/20set.webp,KSTAR,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-4721,ББЖ KRAFT PSU-1220LED,Вихідний струм 20A; Вихідна напруга DC 12В; Живлення AC 220В; місце під АКБ до 18Ач; 285x395x165мм,in stock,new,4076.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-4721,https://viatec.ua/upload/images/prod/PSU-1220LED.jpg,Kraft,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-5118,Блок безперебійного живлення,"Тип ББЖ Імпульсний; Вихідний струм 3 А; Вихідна напруга 12 В; Вхідна напруга 190-265 В, 50-60Hz; Місце під акумулятор АКБ 7Ач; Тип захисту від глибокого розряду Ак, від короткого замикання, від підключення невірної полярності АКБ, тепловий захист; Матеріал корпусу Метал; Габаритні розміри ББП 275х290х100мм",in stock,new,1165.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-5118,https://viatec.ua/upload/images/prod/PSU-1203LED.webp,Kraft,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-17288,Блок живлення,● Тип блоку живлення Імпульсний;● Вихідна напруга 12 В;● Вихідний струм 5 А;● Вхідна напруга AC 190-265 В;● Кількість каналів навантаження 2,in stock,new,338.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-17288,https://viatec.ua/upload/images/prod/2025-05/KRF-1205PB.webp,Kraft,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-17289,Блок живлення,● Тип блоку живлення Імпульсний;● Вихідна напруга 12 В;● Вихідний струм 5 А;● Вхідна напруга AC 155-265 В;● Кількість каналів навантаження 1,in stock,new,337.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-17289,https://viatec.ua/upload/images/prod/2025-05/KRF-1205PS.webp,Kraft,Резервне живлення,Резервне живлення,,ALT-CAM retail
viatec-17291,Блок живлення,● Тип блоку живлення Імпульсний;● Вихідна напруга 12 В;● Вихідний струм 15 А;● Вхідна напруга AC 155-265 В;● Кількість каналів навантаження 2,in stock,new,580.00 UAH,https://alt-cam.net.ua/catalog.html?product=viatec-17291,https://viatec.ua/upload/images/prod/2025-05/KRF-1215PB.webp,Kraft,Резервне живлення,Резервне живлення,,ALT-CAM retail
